328,Rue des Pruniers,RUE DES PRUNIERS,PRUNIERS,51059,,N,,?,04.02.2003,,?,,?,1,,N,RUE DES PRUNIERS
329,Rue des Réservoirs,RUE DES RESERVOIRS,RESERVOIRS,51074,,N,,?,04.02.2003,,?,,?,1,,N,RUE DES RESERVOIRS
330,Rue des Romains,RUE DES ROMAINS,ROMAINS,51086,,N,,?,04.02.2003,,?,,?,1,,N,RUE DES ROMAINS
331,Rue des Roses,RUE DES ROSES,ROSES,51088,,N,,?,04.02.2003,,?,,?,1,,N,RUE DES ROSES
332,Rue des Sept-Arpents,RUE DES SEPT-ARPENTS,SEPT-ARPEN,11028,,N,,?,04.02.2003,,?,,?,1,,N,RUE DES SEPT-ARPENTS
333,Rue des Sept-Fontaines,RUE DES SEPT-FONTAINES,SEPT-FONTA,61013,,N,,?,04.02.2003,,?,,?,1,,N,RUE DES SEPT-FONTAINES
334,Rue des Sources,RUE DES SOURCES,SOURCES,61021,,N,,?,04.02.2003,,?,,?,1,,N,RUE DES SOURCES
335,Rue des Sports,RUE DES SPORTS,SPORTS,61023,,N,,?,04.02.2003,,?,,?,1,,N,RUE DES SPORTS
336,Rue des Tanneurs,RUE DES TANNEURS,TANNEURS,61032,,N,,?,04.02.2003,,?,,?,1,,N,RUE DES TANNEURS
337,Rue des Trévires,RUE DES TREVIRES,TREVIRES,61048,,N,,?,12.12.2014,,?,,?,1,,N,Rue des Trévires
338,Rue des Trois Glands,RUE DES TROIS GLANDS,TROIS GLAN,81030,,N,,?,04.02.2003,,?,,?,1,,N,RUE DES TROIS GLANDS
339,Rue Dicks,RUE DICKS,DICKS,21043,,N,,?,04.02.2003,,?,,?,1,,N,RUE DICKS
340,Rue du Château,RUE DU CHATEAU,CHATEAU,21008,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU CHATEAU
341,Rue du Cimetière,RUE DU CIMETIERE,CIMETIERE,21018,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU CIMETIERE
342,Rue du Commerce,RUE DU COMMERCE,COMMERCE,21026,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU COMMERCE
343,Rue du Curé,RUE DU CURE,CURE,21035,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU CURE
6845,Rue Camille Polfer,RUE CAMILLE POLFER,POLFER,10449,,N,,?,21.11.2000,,?,,?,1,,N,Rue Camille Polfer
6846,Boulevard Prince Charles,BOULEVARD PRINCE CHARLES,PRINCE CHA,6846,,N,,?,01.07.2005,CR,,232,,1,,N,Boulevard Prince Charles
6847,Rue F. W. Raiffeisen,RUE F. W. RAIFFEISEN,RAIFFEISEN,51064,,N,,?,08.10.2012,CR,,231,,1,,N,Rue F. W. Raiffeisen
6,Allée Pierre de Mansfeld,ALLEE PIERRE DE MANSFELD,MANSFELD,41047,,N,,?,07.01.2010,CR,,218,,1,,N,ALLEE PIERRE DE MANSFELD
65,Fond St Martin,FOND ST MARTIN,MARTIN,41057,,N,,?,18.09.2009,,?,,?,1,,N,Fond St Martin
66,Grand-Rue,GRAND-RUE,GRAND-RUE,31039,,N,,?,04.02.2003,,?,,?,1,,N,GRAND-RUE
67,Ierzewee,IERZEWEE,IERZEWEE,31077,,N,,?,04.02.2003,,?,,?,1,,N,IERZEWEE
68,Izegerstee,IZEGERSTEE,IZEGERSTEE,21560,,N,19.02.2002,,04.02.2003,CR,,226,,1,,N,IZEGERSTEE
6764,Bricherhaff,BRICHERHAFF,BRICHER,6764,,O,,?,01.07.2005,,?,,?,1,,N,Bricherhaff
6765,Cloche d'Or,CLOCHE D'OR,CLOCHE,91016,,O,,?,25.08.2000,,?,,?,1,,N,Cloche d'Or
6766,Geessekneppchen,GEESSEKNEPPCHEN,GEESSEKNEP,6766,,O,,?,01.07.2005,,?,,?,1,,N,Geessekneppchen
69,Knäppchen,KNAPPCHEN,KNAEPPCHEN,31098,,N,,?,18.09.2009,,?,,?,1,,N,Knäppchen
70,Kohlenberg,KOHLENBERG,KOHLENBERG,41002,,N,,?,04.02.2003,,?,,?,1,,N,KOHLENBERG
71,Leemerwee,LEEMERWEE,LEEMERWEE,10760,,N,,?,04.02.2003,,?,,?,1,,N,LEEMERWEE
72,Millegässel,MILLEGASSEL,MILLEGAESS,41076,,N,,?,18.09.2009,,?,,?,1,,N,Millegässel
73,Montée de Clausen,MONTEE DE CLAUSEN,CLAUSEN,21020,,N,,?,04.02.2003,N,,1,,1,,N,MONTEE DE CLAUSEN
74,Montée de Dommeldange,MONTEE DE DOMMELDANGE,DOMMELDANG,21046,,N,,?,04.02.2003,,?,,?,1,,N,MONTEE DE DOMMELDANGE
6797,Rue de l'Ecole,RUE DE L'ECOLE,ECOLE,21057,,N,,?,20.09.2002,,?,,?,1,,N,Rue de l'Ecole
6798,Rue Eecherschmelz,RUE EECHERSCHMELZ,EECHERSCH,10657,,N,,?,20.11.2000,,?,,?,1,,N,Rue Eecherschmelz
6799,Allée Dwight David Eisenhower,ALLEE DWIGHT DAVID EISENHOWER,EISENHOWER,6799,,N,,?,01.07.2005,,?,,?,1,,N,Allée Dwight David Eisenhower
75,Montée de la Pétrusse,MONTEE DE LA PETRUSSE,PETRUSSE,51033,,N,,?,04.02.2003,,?,,?,1,,N,MONTEE DE LA PETRUSSE
76,Montée des Tilleuls,MONTEE DES TILLEULS,TILLEULS,61040,,N,,?,04.02.2003,,?,,?,1,,N,MONTEE DES TILLEULS
77,Montée du Grund,MONTEE DU GRUND,GRUND,31045,,N,,?,04.02.2003,,?,,?,1,,N,MONTEE DU GRUND
78,Montée Pilate,MONTEE PILATE,PILATE,51042,,N,,?,04.02.2003,,?,,?,1,,N,MONTEE PILATE
79,Montée St Crépin,MONTEE ST CREPIN,CREPIN,21032,,N,,?,12.12.2014,,?,,?,1,,N,Montée St Crépin
80,Montée Thommes,MONTEE THOMMES,THOMMES,61039,,N,,?,04.02.2003,,?,,?,1,,N,MONTEE THOMMES
81,Mühlenweg,MUHLENWEG,MUHLENWEG,41086,,N,,?,03.11.2010,,?,,?,1,,N,MÜHLENWEG
82,Place Abbé P.J. Charles Mullendorff,PLACE ABBE P.J. CHARLES MULLENDORFF,MULLENDORF,11438,,N,,?,04.02.2003,,?,,?,1,,N,PLACE ABBE CHARLES MULLENDORFF
83,Place Auguste Laurent,PLACE AUGUSTE LAURENT,LAURENT,41014,,N,,?,04.02.2003,,?,,?,1,,N,PLACE AUGUSTE LAURENT
84,Place d'Armes,PLACE D'ARMES,ARMES,11027,,N,,?,04.02.2003,,?,,?,1,,N,PLACE D'ARMES
85,Place de Clairefontaine,PLACE DE CLAIREFONTAINE,CLAIREFONT,11626,,N,,?,04.02.2003,,?,,?,1,,N,PLACE DE CLAIREFONTAINE
6767,Scheiwisschen,SCHEIWISSCHEN,SCHEIWISS,,?,O,,?,25.08.2000,,?,,?,1,,N,Scheiwisschen
6768,Schoettermarial,SCHOETTERMARIAL,SCHOETTER,,?,O,,?,25.08.2000,,?,,?,1,,N,Schoettermarial
6769,Schwaarzegronn,SCHWAARZEGRONN,SCHWAARZE,,?,O,,?,25.08.2000,,?,,?,1,,N,Schwaarzegronn
86,Place de Durbuy,PLACE DE DURBUY,DURBUY,21052,,N,,?,04.02.2003,,?,,?,1,,N,PLACE DE DURBUY
87,Place de France,PLACE DE FRANCE,FRANCE,31006,,N,,?,04.02.2003,,?,,?,1,,N,PLACE DE FRANCE
88,Place de l'Etoile,PLACE DE L'ETOILE,ETOILE,21080,,N,,?,04.02.2003,N,,6,,1,,N,PLACE DE L'ETOILE
6800,Place Auguste Engel,PLACE AUGUSTE ENGEL,ENGEL,,?,N,,?,21.11.2000,,?,,?,1,,N,Place Auguste Engel
6801,Rue Charlotte Engels,RUE CHARLOTTE ENGELS,ENGELS,10658,,N,,?,21.11.2000,,?,,?,1,,N,Rue Charlotte Engels
6802,Rue Erasme,RUE ERASME,ERASME,21069,,N,,?,21.11.2000,,?,,?,1,,N,Rue Erasme
89,Place de la Gare,PLACE DE LA GARE,GARE,31016,,N,,?,04.02.2003,N,,3,,1,,N,PLACE DE LA GARE
90,Place de Nancy,PLACE DE NANCY,NANCY,41095,,N,,?,04.02.2003,,?,,?,1,,N,PLACE DE NANCY
91,Place de Paris,PLACE DE PARIS,PARIS,51023,,N,,?,04.02.2003,,?,,?,1,,N,PLACE DE PARIS
92,Place de Roedgen,PLACE DE ROEDGEN,ROEDGEN,51082,,N,,?,04.02.2003,,?,,?,1,,N,PLACE DE ROEDGEN
93,Place de Strasbourg,PLACE DE STRASBOURG,STRASBOURG,61028,,N,,?,04.02.2003,,?,,?,1,,N,PLACE DE STRASBOURG
94,Place des Pays-Bas,PLACE DES PAYS-BAS,PAYS-BAS,71028,,N,,?,04.02.2003,,?,,?,1,,N,PLACE DES PAYS-BAS
7,Allée Scheffer,ALLEE SCHEFFER,SCHEFFER,51096,,N,,?,04.02.2003,,?,,?,1,,N,ALLEE SCHEFFER
344,Rue du Fort Bourbon,RUE DU FORT BOURBON,FORT,11049,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU FORT BOURBON
345,Rue du Fort Dumoulin,RUE DU FORT DUMOULIN,FORT,21049,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU FORT DUMOULIN
346,Rue du Fort Elisabeth,RUE DU FORT ELISABETH,FORT,21065,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU FORT ELISABETH
347,Rue du Fort Neipperg,RUE DU FORT NEIPPERG,FORT,41098,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU FORT NEIPPERG
348,Rue du Fort Niedergrünewald,RUE DU FORT NIEDERGRUNEWALD,FORT,81005,,N,,?,18.09.2009,,?,,?,1,,N,Rue du Fort Niedergrünewald
349,Rue du Fort Olisy,RUE DU FORT OLISY,FORT,51009,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU FORT OLISY
350,Rue du Fort Rheinsheim,RUE DU FORT RHEINSHEIM,FORT,51071,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU FORT RHEINSHEIM
351,Rue du Fort Wallis,RUE DU FORT WALLIS,FORT,61070,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU FORT WALLIS
352,Rue du Fort Wedell,RUE DU FORT WEDELL,FORT,61074,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU FORT WEDELL
353,Rue du Fossé,RUE DU FOSSE,FOSSE,31003,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU FOSSE
354,Rue du Grünewald,RUE DU GRUNEWALD,GRUENEWALD,31044,,N,,?,18.09.2009,CR,,232D,,1,,N,Rue du Grünewald
355,Rue du Kiem,RUE DU KIEM,KIEM,31093,,N,,?,04.02.2003,CR,,232,,1,,N,RUE DU KIEM
356,Rue du Laboratoire,RUE DU LABORATOIRE,LABORATOIR,41006,,N,,?,04.02.2003,CR,,228,,1,,N,RUE DU LABORATOIRE
357,Rue du Marché-aux-Herbes,RUE DU MARCHE-AUX-HERBES,MARCHE-AUX,81047,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU MARCHE-AUX-HERBES
358,Rue Maréchal Foch,RUE MARECHAL FOCH,FOCH,21095,,N,,?,02.07.2014,,?,,?,1,,N,RUE MARECHAL FOCH
359,Rue du Mur,RUE DU MUR,MUR,41092,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU MUR
360,Rue du Neuf Septembre 1867,RUE DU NEUF SEPTEMBRE 1867,SEPTEMBRE,41041,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU NEUF SEPTEMBRE 1867
6848,Rangwee,RANGWEE,RANGWEE,15950,,N,,?,21.11.2000,,?,,?,1,,N,Rangwee
6849,Rue Roudebësch,RUE ROUDEBESCH,ROUDEBESC,10856,,N,,?,21.11.2000,,?,,?,1,,N,Rue Roudebësch
6850,Rue Eugène Ruppert,RUE EUGENE RUPPERT,RUPPERT,10089,,N,,?,21.11.2000,,?,,?,1,,N,Rue Eugène Ruppert
361,Rue du Nord,RUE DU NORD,NORD,51005,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU NORD
362,Rue du Palais de Justice,RUE DU PALAIS DE JUSTICE,PALAIS,31087,,N,,?,06.09.2011,,?,,?,1,,N,RUE DU PALAIS DE JUSTICE
363,Rue du Parc,RUE DU PARC,PARC,51022,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU PARC
364,Rue du Père Raphaël,RUE DU PERE RAPHAEL,RAPHAEL,51065,,N,,?,12.12.2014,,?,,?,1,,N,Rue du Père Raphaël
365,Rue du Plébiscite,RUE DU PLEBISCITE,PLEBISCITE,51045,,N,,?,12.12.2014,,?,,?,1,,N,Rue du Plébiscite
366,Rue du Pont,RUE DU PONT,PONT,51049,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU PONT
367,Rue du Potager,RUE DU POTAGER,POTAGER,11121,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU POTAGER
368,Rue du Puits,RUE DU PUITS,PUITS,51060,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU PUITS
369,Rue du Rham,RUE DU RHAM,RHAM,51077,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU RHAM
370,Rue du Rost,RUE DU ROST,ROST,51089,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU ROST
371,Rue du Soleil,RUE DU SOLEIL,SOLEIL,61019,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU SOLEIL
372,Rue du St Esprit,RUE DU ST ESPRIT,ESPRIT,21076,,N,,?,18.09.2009,,?,,?,1,,N,Rue du St Esprit
373,Rue du Stade,RUE DU STADE,STADE,61024,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU STADE
374,Rue du Travail,RUE DU TRAVAIL,TRAVAIL,61045,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU TRAVAIL
375,Rue du Verger,RUE DU VERGER,VERGER,61059,,N,,?,04.02.2003,,?,,?,1,,N,RUE DU VERGER
376,Rue Edmond Dune,RUE EDMOND DUNE,DUNE,11624,,N,,?,04.02.2003,,?,,?,1,,N,RUE EDMOND DUNE
377,Rue Edouard Grenier,RUE EDOUARD GRENIER,GRENIER,31041,,N,,?,04.02.2003,,?,,?,1,,N,RUE EDOUARD GRENIER
6851,Rue Antoine de Saint-Exupéry,RUE ANTOINE DE SAINT-EXUPERY,EXUPERY,10540,,N,,?,21.11.2000,,?,,?,1,,N,Rue Antoine de Saint-Exupéry
6852,Rond-Point Robert Schaffner,ROND-POINT ROBERT SCHAFFNER,SCHAFFNER,,?,N,,?,12.01.2010,N,,2,,1,,N,Rond-Point Robert Schaffner
6853,Rue Eugène Schaus,RUE EUGENE SCHAUS,SCHAUS,10450,,N,,?,21.11.2000,,?,,?,1,,N,Rue Eugène Schaus
378,Rue Emile Bian,RUE EMILE BIAN,BIAN,11219,,N,,?,04.02.2003,,?,,?,1,,N,RUE EMILE BIAN
379,Rue Emile Duployé,RUE EMILE DUPLOYE,DUPLOYE,91090,,N,,?,02.07.2014,,?,,?,1,,N,RUE EMILE DUPLOYE
8,Am Haff,AM HAFF,HAFF,10855,,N,,?,04.02.2003,,?,,?,1,,N,AM HAFF
167,Rue Benjamin Franklin,RUE BENJAMIN FRANKLIN,FRANKLIN,31009,,N,,?,04.02.2003,,?,,?,1,,N,RUE BENJAMIN FRANKLIN
168,Rue Bernard Haal,RUE BERNARD HAAL,HAAL,31050,,N,,?,04.02.2003,,?,,?,1,,N,RUE BERNARD HAAL
169,Rue Bischoff,RUE BISCHOFF,BISCHOFF,11060,,N,,?,04.02.2003,,?,,?,1,,N,RUE BISCHOFF
170,Rue C.M. Spoo,RUE C.M. SPOO,SPOO,61022,,N,,?,04.02.2003,,?,,?,1,,N,RUE C.M. SPOO
171,Rue Camille Wampach,RUE CAMILLE WAMPACH,WAMPACH,11167,,N,,?,04.02.2003,,?,,?,1,,N,RUE CAMILLE WAMPACH
172,Rue Caroline Baldauff-Rothermel,RUE CAROLINE BALDAUFF-ROTHERMEL,BALDAUFF-R,11042,,N,,?,04.02.2003,,?,,?,1,,N,RUE C. BALDAUFF-ROTHERMEL
173,Rue Cents,RUE CENTS,CENTS,81074,,N,,?,04.02.2003,,?,,?,1,,N,RUE CENTS
6815,Rue Joseph Heintz,RUE JOSEPH HEINTZ,HEINTZ,61007,,N,,?,21.11.2000,,?,,?,1,,N,Rue Joseph Heintz
6816,Rue Carlo Hemmer,RUE CARLO HEMMER,HEMMER,10170,,N,,?,21.11.2000,,?,,?,1,,N,Rue Carlo Hemmer
6817,Passage de l'Hôtel de Ville,PASSAGE DE L'HOTEL DE VILLE,HOTEL,11003,,N,,?,21.11.2000,,?,,?,1,,N,Passage de l'Hôtel de Ville
174,Rue Charlemagne,RUE CHARLEMAGNE,CHARLEMAGN,21004,,N,,?,04.02.2003,,?,,?,1,,N,RUE CHARLEMAGNE
175,Rue Charles Arendt,RUE CHARLES ARENDT,ARENDT,11025,,N,,?,04.02.2003,,?,,?,1,,N,RUE CHARLES ARENDT
176,Rue Charles Calmette,RUE CHARLES CALMETTE,CALMETTE,11090,,N,,?,04.02.2003,,?,,?,1,,N,RUE CHARLES CALMETTE
177,Rue Charles Gounod,RUE CHARLES GOUNOD,GOUNOD,31038,,N,,?,04.02.2003,,?,,?,1,,N,RUE CHARLES GOUNOD
178,Rue Charles Martel,RUE CHARLES MARTEL,MARTEL,41055,,N,,?,04.02.2003,,?,,?,1,,N,RUE CHARLES MARTEL
179,Rue Charles-Quint,RUE CHARLES-QUINT,CHARLES,51062,,N,,?,02.07.2014,,?,,?,1,,N,RUE CHARLES-QUINT
180,Rue Charles VI,RUE CHARLES VI,CHARLES,21006,,N,,?,25.08.2010,,?,,?,1,,N,RUE CHARLES VI
181,Rue Chimay,RUE CHIMAY,CHIMAY,21012,,N,,?,04.02.2003,,?,,?,1,,N,RUE CHIMAY
182,Rue Christophe Colomb,RUE CHRISTOPHE COLOMB,COLOMB,21025,,N,,?,04.02.2003,,?,,?,1,,N,RUE CHRISTOPHE COLOMB
183,Rue Christophe Plantin,RUE CHRISTOPHE PLANTIN,PLANTIN,51044,,N,,?,04.02.2003,,?,,?,1,,N,RUE CHRISTOPHE PLANTIN
184,Rue Comte Joseph de Ferraris,RUE COMTE JOSEPH DE FERRARIS,FERRARIS,21089,,N,,?,06.09.2011,,?,,?,1,,N,RUE COMTE JOSEPH DE FERRARIS
185,Rue Conrad 1er,RUE CONRAD 1ER,CONRAD,21028,,N,,?,12.12.2014,,?,,?,1,,N,Rue Conrad 1er
186,Rue Cyprien Merjai,RUE CYPRIEN MERJAI,MERJAI,41066,,N,,?,04.02.2003,,?,,?,1,,N,RUE CYPRIEN MERJAI
187,Rue d'Allamont,RUE D'ALLAMONT,ALLAMONT,11010,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'ALLAMONT
188,Rue d'Alsace,RUE D'ALSACE,ALSACE,11012,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'ALSACE
189,Rue d'Amsterdam,RUE D'AMSTERDAM,AMSTERDAM,11016,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'AMSTERDAM
190,Rue d'Anvers,RUE D'ANVERS,ANVERS,11021,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'ANVERS
6818,Avenue John F. Kennedy,AVENUE JOHN F. KENNEDY,KENNEDY,11123,,N,,?,21.11.2000,,?,,?,1,,N,Avenue John F. Kennedy
6819,Rue Rosemarie Kieffer,RUE ROSEMARIE KIEFFER,KIEFFER,10446,,N,,?,21.11.2000,,?,,?,1,,N,Rue Rosemarie Kieffer
6820,Tunnel René Konen,TUNNEL RENE KONEN,KONEN,,?,N,,?,21.11.2000,,?,,?,1,,N,Tunnel René Konen
191,Rue d'Avalon,RUE D'AVALON,AVALON,10480,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'AVALON
192,Rue d'Eich,RUE D'EICH,EICH,21063,,N,,?,04.02.2003,N,,7,,1,,N,RUE D'EICH
193,Rue d'Epernay,RUE D'EPERNAY,EPERNAY,21068,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'EPERNAY
194,Rue d'Etalle,RUE D'ETALLE,ETALLE,21077,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'ETALLE
195,Rue d'Ethe,RUE D'ETHE,ETHE,21079,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'ETHE
196,Rue d'Itzig,RUE D'ITZIG,ITZIG,31080,,N,,?,04.02.2003,CR,,226,,1,,N,RUE D'ITZIG
197,Rue d'Ivoix,RUE D'IVOIX,IVOIX,81035,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'IVOIX
198,Rue d'Oradour,RUE D'ORADOUR,ORADOUR,51013,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'ORADOUR
199,Rue d'Orange,RUE D'ORANGE,ORANGE,51014,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'ORANGE
200,Rue d'Orchimont,RUE D'ORCHIMONT,ORCHIMONT,51015,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'ORCHIMONT
201,Rue d'Orval,RUE D'ORVAL,ORVAL,51017,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'ORVAL
202,Rue d'Ostende,RUE D'OSTENDE,OSTENDE,51018,,N,,?,04.02.2003,,?,,?,1,,N,RUE D'OSTENDE
9,Ancienne Côte d'Eich,ANCIENNE COTE D'EICH,EICH,21061,,N,,?,04.02.2003,N,,52,,1,,N,ANCIENNE COTE D'EICH
380,Rue Emile Lavandier,RUE EMILE LAVANDIER,LAVANDIER,41018,,N,,?,04.02.2003,,?,,?,1,,N,RUE EMILE LAVANDIER
381,Rue Emile Mayrisch,RUE EMILE MAYRISCH,MAYRISCH,41062,,N,,?,04.02.2003,,?,,?,1,,N,RUE EMILE MAYRISCH
382,Rue Emile Metz,RUE EMILE METZ,METZ,41070,,N,,?,04.02.2003,,?,,?,1,,N,RUE EMILE METZ
383,Rives de Clausen,RIVES DE CLAUSEN,CLAUSEN,41083,,N,,?,23.09.2009,,?,,?,1,,N,Rives de Clausen
384,Rue Emile Verhaeren,RUE EMILE VERHAEREN,VERHAEREN,61060,,N,,?,04.02.2003,,?,,?,1,,N,RUE EMILE VERHAEREN
385,Rue Englebert Neveu,RUE ENGLEBERT NEVEU,NEVEU,81066,,N,,?,04.02.2003,,?,,?,1,,N,RUE ENGLEBERT NEVEU
386,Rue Ermesinde,RUE ERMESINDE,ERMESINDE,21070,,N,,?,04.02.2003,,?,,?,1,,N,RUE ERMESINDE
387,Rue Ernest Koch,RUE ERNEST KOCH,KOCH,31099,,N,,?,04.02.2003,,?,,?,1,,N,RUE ERNEST KOCH
388,Rue Eugène Wolff,RUE EUGENE WOLFF,WOLFF,61090,,N,,?,14.03.2016,,?,,?,1,,N,RUE EUGENE WOLFF
389,Rue Evrard Ketten,RUE EVRARD KETTEN,KETTEN,31092,,N,,?,04.02.2003,,?,,?,1,,N,RUE EVRARD KETTEN
390,Rue François Sébastien Tinant,RUE FRANCOIS SEBASTIEN TINANT,TINANT,61041,,N,,?,19.05.2015,,?,,?,1,,N,RUE FRANCOIS SEBASTIEN TINANT
391,Rue Fanny Leclerc,RUE FANNY LECLERC,LECLERC,41020,,N,,?,04.02.2003,,?,,?,1,,N,RUE FANNY LECLERC
392,Rue Félix de Blochausen,RUE FELIX DE BLOCHAUSEN,BLOCHAUSEN,11064,,N,,?,12.12.2014,,?,,?,1,,N,Rue Félix de Blochausen
393,Rue Fernand D'Huart,RUE FERNAND D'HUART,HUART,31072,,N,,?,04.02.2003,,?,,?,1,,N,RUE FERNAND D'HUART
394,Rue Fernand Mertens,RUE FERNAND MERTENS,MERTENS,41068,,N,,?,04.02.2003,,?,,?,1,,N,RUE FERNAND MERTENS
6854,Boulevard Robert Schuman,BOULEVARD ROBERT SCHUMAN,SCHUMAN,71029,,N,,?,21.11.2000,,?,,?,1,,N,Boulevard Robert Schuman
6855,Rue Paul Séjourné,RUE PAUL SEJOURNE,SEJOURNE,61010,,N,,?,02.07.2014,,?,,?,1,,N,Rue Paul Sejourne
6856,Rue Edward Steichen,RUE EDWARD STEICHEN,STEICHEN,10168,,N,,?,21.11.2000,,?,,?,1,,N,Rue Edward Steichen
395,Rue François Baclesse,RUE FRANCOIS BACLESSE,BACLESSE,91014,,N,,?,02.07.2014,,?,,?,1,,N,RUE FRANCOIS BACLESSE
396,Rue François Faber,RUE FRANCOIS FABER,FABER,21083,,N,,?,02.07.2014,,?,,?,1,,N,RUE FRANCOIS FABER
397,Rue François Hogenberg,RUE FRANCOIS HOGENBERG,HOGENBERG,31068,,N,,?,02.07.2014,,?,,?,1,,N,RUE FRANCOIS HOGENBERG
398,Rue Abbé François Lascombes,RUE ABBE FRANCOIS LASCOMBES,LASCOMBES,10754,,N,,?,02.07.2014,,?,,?,1,,N,RUE ABBE FRANCOIS LASCOMBES
399,Rue Frantz Clément,RUE FRANTZ CLEMENT,CLEMENT,21023,,N,,?,19.05.2015,,?,,?,1,,N,RUE FRANTZ CLEMENT
400,Rue Frantz Seimetz,RUE FRANTZ SEIMETZ,SEIMETZ,61009,,N,,?,04.02.2003,,?,,?,1,,N,RUE FRANTZ SEIMETZ
401,Rue Franz Liszt,RUE FRANZ LISZT,LISZT,41034,,N,,?,04.02.2003,,?,,?,1,,N,RUE FRANZ LISZT
402,Rue Gabriel de Marie,RUE GABRIEL DE MARIE,MARIE,41052,,N,,?,06.09.2011,,?,,?,1,,N,RUE GABRIEL DE MARIE
403,Rue Gabriel Lippmann,RUE GABRIEL LIPPMANN,LIPPMANN,41033,,N,,?,04.02.2003,,?,,?,1,,N,RUE GABRIEL LIPPMANN
404,Rue Général Major Lunsford E. Oliver,RUE GENERAL MAJOR LUNSFORD E. OLIVER,OLIVER,10958,,N,,?,19.05.2015,,?,,?,1,,N,RUE GENERAL MAJOR L. E. OLIVER
405,Rue Général Omar N. Bradley,RUE GENERAL OMAR N. BRADLEY,BRADLEY,10957,,N,,?,02.07.2014,,?,,?,1,,N,RUE GENERAL OMAR N. BRADLEY
406,Rue Genistre,RUE GENISTRE,GENISTRE,31024,,N,,?,12.12.2017,,?,,?,1,,N,Rue Genistre
407,Rue Georges Clemenceau,RUE GEORGES CLEMENCEAU,CLEMENCEAU,21022,,N,,?,04.02.2003,,?,,?,1,,N,RUE GEORGES CLEMENCEAU
408,Rue Gioacchino Rossini,RUE GIOACCHINO ROSSINI,ROSSINI,91065,,N,,?,04.02.2003,,?,,?,1,,N,RUE GIOACCHINO ROSSINI
409,Rue Giselbert,RUE GISELBERT,GISELBERT,31028,,N,,?,04.02.2003,,?,,?,1,,N,RUE GISELBERT
410,Rue Glesener,RUE GLESENER,GLESENER,31030,,N,,?,04.02.2003,,?,,?,1,,N,RUE GLESENER
411,Rue Ch. W. Gluck,RUE CH. W. GLUCK,GLUCK,31031,,N,,?,19.05.2015,,?,,?,1,,N,RUE CH. W. GLUCK
6857,Rue Jean-Pierre Thoma,RUE JEAN-PIERRE THOMA,THOMA,10451,,N,,?,21.11.2000,,?,,?,1,,N,Rue Jean-Pierre Thoma
6858,Boulevard Victor Thorn,BOULEVARD VICTOR THORN,THORN,6858,,N,,?,01.07.2005,N,,53,,1,,N,Boulevard Victor Thorn
6859,Place Joseph Thorn,PLACE JOSEPH THORN,THORN,,?,N,,?,21.11.2000,,?,,?,1,,N,Place Joseph Thorn
412,Rue Godchaux,RUE GODCHAUX,GODCHAUX,31033,,N,,?,04.02.2003,,?,,?,1,,N,RUE GODCHAUX
413,Rue Goethe,RUE GOETHE,GOETHE,31036,,N,,?,04.02.2003,,?,,?,1,,N,RUE GOETHE
414,Rue Guido Oppenheim,RUE GUIDO OPPENHEIM,OPPENHEIM,51011,,N,,?,04.02.2003,,?,,?,1,,N,RUE GUIDO OPPENHEIM
